exchange,stock_symbol,date,stock_price_close,stock_gain_loss_dollar,stock_gain_loss_percent,dollar_volume,stock_volume
NASDAQ,ABBC,27/02/2009,7.25,0,0,708325,97700
NASDAQ,ABBC,02/03/2009,6.96,-0.29,-0.04,634056,91100
NASDAQ,ABBC,03/03/2009,6.75,-0.21,-0.030172414,556200,82400
NASDAQ,ABBC,04/03/2009,6.93,0.18,0.026666667,512820,74000
NASDAQ,ABBC,05/03/2009,6.34,-0.59,-0.085137085,774748,122200
NASDAQ,ABBC,06/03/2009,6.39,0.05,0.007886435,649863,101700
NASDAQ,ABBC,09/03/2009,6.44,0.05,0.007824726,409584,63600
NASDAQ,ABBC,10/03/2009,7.25,0.81,0.125776398,850425,117300
NASDAQ,ABBC,11/03/2009,7.38,0.13,0.017931034,680436,92200
NASDAQ,ABBC,12/03/2009,8.19,0.81,0.109756098,746109,91100
NASDAQ,ABBC,13/03/2009,8.17,-0.02,-0.002442002,436278,53400
NASDAQ,ABBC,16/03/2009,7.89,-0.28,-0.034271726,310866,39400
NASDAQ,ABBC,17/03/2009,8.56,0.67,0.084917617,349248,40800
NASDAQ,ABBC,18/03/2009,9,0.44,0.051401869,1008900,112100
NASDAQ,ABBC,19/03/2009,8.62,-0.38,-0.042222222,432724,50200
NASDAQ,ABBC,20/03/2009,8.78,0.16,0.018561485,1208128,137600
NASDAQ,ABBC,23/03/2009,9,0.22,0.025056948,1143000,127000
NASDAQ,ABBC,24/03/2009,8.6,-0.4,-0.044444444,605440,70400
NASDAQ,ABBC,25/03/2009,8.85,0.25,0.029069767,779685,88100
NASDAQ,ABBC,26/03/2009,8.9,0.05,0.005649718,575830,64700
NASDAQ,ABBC,27/03/2009,8.67,-0.23,-0.025842697,490722,56600
NASDAQ,ABBC,30/03/2009,7.79,-0.88,-0.101499423,1184080,152000
NASDAQ,ABBC,31/03/2009,8.28,0.49,0.062901155,2429352,293400
NASDAQ,ABBC,01/04/2009,8.24,-0.04,-0.004830918,497696,60400
NASDAQ,ABBC,02/04/2009,8.52,0.28,0.033980583,587880,69000
NASDAQ,ABBC,03/04/2009,8.35,-0.17,-0.019953052,344020,41200
NASDAQ,ABBC,06/04/2009,8.33,-0.02,-0.00239521,485639,58300
NASDAQ,ABBC,07/04/2009,8.3,-0.03,-0.003601441,497170,59900
NASDAQ,ABBC,08/04/2009,8.59,0.29,0.034939759,274021,31900
NASDAQ,ABBC,09/04/2009,8.9,0.31,0.036088475,647030,72700
NASDAQ,ABBC,13/04/2009,8.97,0.07,0.007865169,336375,37500
NASDAQ,ABBC,14/04/2009,8.76,-0.21,-0.023411371,981996,112100
NASDAQ,ABBC,15/04/2009,8.89,0.13,0.014840183,450723,50700
NASDAQ,ABBC,16/04/2009,9.03,0.14,0.015748031,1200990,133000
NASDAQ,ABBC,17/04/2009,9.06,0.03,0.003322259,588900,65000
NASDAQ,ABBC,20/04/2009,8.5,-0.56,-0.061810155,774350,91100
NASDAQ,ABBC,21/04/2009,9.03,0.53,0.062352941,961695,106500
NASDAQ,ABBC,22/04/2009,8.96,-0.07,-0.007751938,497280,55500
NASDAQ,ABBC,23/04/2009,8.82,-0.14,-0.015625,381906,43300
NASDAQ,ABBC,24/04/2009,8.9,0.08,0.009070295,535780,60200
NASDAQ,ABBC,27/04/2009,8.71,-0.19,-0.021348315,397176,45600
NASDAQ,ABBC,28/04/2009,8.94,0.23,0.026406429,295914,33100
NASDAQ,ABBC,29/04/2009,9.26,0.32,0.035794183,556526,60100
NASDAQ,ABBC,30/04/2009,8.79,-0.47,-0.05075594,842082,95800
NASDAQ,ABBC,01/05/2009,8.64,-0.15,-0.017064846,635904,73600
NASDAQ,ABBC,04/05/2009,8.89,0.25,0.028935185,364490,41000
NASDAQ,ABBC,05/05/2009,8.5,-0.39,-0.043869516,472600,55600
NASDAQ,ABBC,06/05/2009,8.61,0.11,0.012941176,381423,44300
NASDAQ,ABBC,07/05/2009,8.62,0.01,0.00116144,495650,57500
NASDAQ,ABBC,08/05/2009,8.98,0.36,0.041763341,401406,44700
NASDAQ,ABBC,11/05/2009,8.53,-0.45,-0.050111359,851294,99800
NASDAQ,ABBC,12/05/2009,8.77,0.24,0.028135991,504275,57500
NASDAQ,ABBC,13/05/2009,8.56,-0.21,-0.023945268,522160,61000
NASDAQ,ABBC,14/05/2009,8.81,0.25,0.029205607,296897,33700
NASDAQ,ABBC,15/05/2009,8.3,-0.51,-0.057888763,647400,78000
NASDAQ,ABBC,18/05/2009,8.61,0.31,0.037349398,582897,67700
NASDAQ,ABBC,19/05/2009,8.43,-0.18,-0.020905923,176187,20900
NASDAQ,ABBC,20/05/2009,8.06,-0.37,-0.043890866,560976,69600
NASDAQ,ABBC,21/05/2009,8.12,0.06,0.007444169,822556,101300
NASDAQ,ABBC,22/05/2009,8.04,-0.08,-0.009852217,192156,23900
NASDAQ,ABBC,26/05/2009,8.78,0.74,0.092039801,740154,84300
NASDAQ,ABBC,27/05/2009,8.24,-0.54,-0.061503417,346080,42000
NASDAQ,ABBC,28/05/2009,7.99,-0.25,-0.030339806,329987,41300
NASDAQ,ABBC,29/05/2009,8.11,0.12,0.015018773,1055922,130200
NASDAQ,ABBC,01/06/2009,8.8,0.69,0.085080148,887040,100800
NASDAQ,ABBC,02/06/2009,9.03,0.23,0.026136364,460530,51000
NASDAQ,ABBC,03/06/2009,9.01,-0.02,-0.002214839,345083,38300
NASDAQ,ABBC,04/06/2009,9.2,0.19,0.02108768,464600,50500
NASDAQ,ABBC,05/06/2009,9.29,0.09,0.009782609,548110,59000
NASDAQ,ABBC,08/06/2009,9.05,-0.24,-0.02583423,356570,39400
NASDAQ,ABBC,09/06/2009,8.95,-0.1,-0.011049724,234490,26200
NASDAQ,ABBC,10/06/2009,8.3,-0.65,-0.072625698,605900,73000
NASDAQ,ABBC,11/06/2009,8.34,0.04,0.004819277,317754,38100
NASDAQ,ABBC,12/06/2009,8.6,0.26,0.03117506,525460,61100
NASDAQ,ABBC,15/06/2009,8.36,-0.24,-0.027906977,403788,48300
NASDAQ,ABBC,16/06/2009,8.39,0.03,0.003588517,592334,70600
NASDAQ,ABBC,17/06/2009,8.55,0.16,0.019070322,307800,36000
NASDAQ,ABBC,18/06/2009,8.75,0.2,0.023391813,231000,26400
NASDAQ,ABBC,19/06/2009,8.82,0.07,0.008,896994,101700
NASDAQ,ABBC,22/06/2009,8.29,-0.53,-0.060090703,804130,97000
NASDAQ,ABBC,23/06/2009,8.37,0.08,0.009650181,519777,62100
NASDAQ,ABBC,24/06/2009,8.01,-0.36,-0.043010753,780975,97500
NASDAQ,ABBC,25/06/2009,8.29,0.28,0.034956305,774286,93400
NASDAQ,ABBC,26/06/2009,8.21,-0.08,-0.009650181,1794706,218600
NASDAQ,ABBC,29/06/2009,8.2,-0.01,-0.001218027,437880,53400
NASDAQ,ABBC,30/06/2009,7.96,-0.24,-0.029268293,421880,53000
NASDAQ,ABBC,01/07/2009,8.14,0.18,0.022613065,376882,46300
NASDAQ,ABBC,02/07/2009,7.9,-0.24,-0.029484029,457410,57900
NASDAQ,ABBC,06/07/2009,8,0.1,0.012658228,349600,43700
NASDAQ,ABBC,07/07/2009,7.9,-0.1,-0.0125,272550,34500
NASDAQ,ABBC,08/07/2009,7.98,0.08,0.010126582,464436,58200
NASDAQ,ABBC,09/07/2009,7.93,-0.05,-0.006265664,263276,33200
NASDAQ,ABBC,10/07/2009,8.09,0.16,0.020176545,192542,23800
NASDAQ,ABBC,13/07/2009,8.25,0.16,0.019777503,321750,39000
NASDAQ,ABBC,14/07/2009,8.18,-0.07,-0.008484848,288754,35300
NASDAQ,ABBC,15/07/2009,8.29,0.11,0.013447433,560404,67600
NASDAQ,ABBC,16/07/2009,8.57,0.28,0.033775633,359940,42000
NASDAQ,ABBC,17/07/2009,8.83,0.26,0.03033839,792051,89700
NASDAQ,ABBC,20/07/2009,8.87,0.04,0.004530011,313998,35400
NASDAQ,ABBC,21/07/2009,8.51,-0.36,-0.040586246,462093,54300
NASDAQ,ABBC,22/07/2009,8.5,-0.01,-0.001175088,280500,33000
NASDAQ,ABBC,23/07/2009,8.84,0.34,0.04,508300,57500
NASDAQ,ABBC,24/07/2009,8.93,0.09,0.010180995,669750,75000
NASDAQ,ABBC,27/07/2009,8.74,-0.19,-0.021276596,315514,36100
NASDAQ,ABBC,28/07/2009,8.29,-0.45,-0.051487414,381340,46000
NASDAQ,ABBC,29/07/2009,8.23,-0.06,-0.007237636,239493,29100
NASDAQ,ABBC,30/07/2009,8.51,0.28,0.034021871,416139,48900
NASDAQ,ABBC,31/07/2009,8.18,-0.33,-0.038777908,400820,49000
NASDAQ,ABBC,03/08/2009,8.36,0.18,0.02200489,396264,47400
NASDAQ,ABBC,04/08/2009,8.38,0.02,0.002392344,278216,33200
NASDAQ,ABBC,05/08/2009,8.23,-0.15,-0.017899761,613958,74600
NASDAQ,ABBC,06/08/2009,8.07,-0.16,-0.019441069,356694,44200
NASDAQ,ABBC,07/08/2009,8.28,0.21,0.026022305,466992,56400
NASDAQ,ABBC,10/08/2009,8.05,-0.23,-0.027777778,326830,40600
NASDAQ,ABBC,11/08/2009,8.09,0.04,0.004968944,302566,37400
NASDAQ,ABBC,12/08/2009,8.51,0.42,0.051915946,542938,63800
NASDAQ,ABBC,13/08/2009,8.4,-0.11,-0.012925969,270480,32200
NASDAQ,ABBC,14/08/2009,8.25,-0.15,-0.017857143,439725,53300
NASDAQ,ABBC,17/08/2009,8.19,-0.06,-0.007272727,479115,58500
NASDAQ,ABBC,18/08/2009,8.13,-0.06,-0.007326007,259347,31900
NASDAQ,ABBC,19/08/2009,8.25,0.12,0.014760148,204600,24800
NASDAQ,ABBC,20/08/2009,8.3,0.05,0.006060606,287180,34600
NASDAQ,ABBC,21/08/2009,8.43,0.13,0.015662651,811809,96300
NASDAQ,ABBC,24/08/2009,8.35,-0.08,-0.009489917,271375,32500
NASDAQ,ABBC,25/08/2009,8.31,-0.04,-0.004790419,253455,30500
NASDAQ,ABBC,26/08/2009,8.35,0.04,0.004813478,244655,29300
NASDAQ,ABBC,27/08/2009,8.43,0.08,0.009580838,277347,32900
NASDAQ,ABBC,28/08/2009,8.15,-0.28,-0.033214709,393645,48300
NASDAQ,ABBC,31/08/2009,8.08,-0.07,-0.008588957,1574792,194900
NASDAQ,ABBC,01/09/2009,8.02,-0.06,-0.007425743,417842,52100
NASDAQ,ABBC,02/09/2009,7.75,-0.27,-0.033665835,739350,95400
NASDAQ,ABBC,03/09/2009,7.6,-0.15,-0.019354839,386080,50800
NASDAQ,ABBC,04/09/2009,7.62,0.02,0.002631579,466344,61200
NASDAQ,ABBC,08/09/2009,7.62,0,0,358140,47000
NASDAQ,ABBC,09/09/2009,7.8,0.18,0.023622047,11499540,1474300
NASDAQ,ABBC,10/09/2009,7.78,-0.02,-0.002564103,188276,24200
NASDAQ,ABBC,11/09/2009,7.67,-0.11,-0.014138817,845234,110200
NASDAQ,ABBC,14/09/2009,7.83,0.16,0.020860495,511299,65300
NASDAQ,ABBC,15/09/2009,7.74,-0.09,-0.011494253,551088,71200
NASDAQ,ABBC,16/09/2009,7.71,-0.03,-0.003875969,186582,24200
NASDAQ,ABBC,17/09/2009,7.79,0.08,0.010376135,105165,13500
NASDAQ,ABBC,18/09/2009,7.93,0.14,0.017971759,785070,99000
NASDAQ,ABBC,21/09/2009,8,0.07,0.008827238,476000,59500
NASDAQ,ABBC,22/09/2009,7.81,-0.19,-0.02375,209308,26800
NASDAQ,ABBC,23/09/2009,7.83,0.02,0.002560819,229419,29300
NASDAQ,ABBC,24/09/2009,7.74,-0.09,-0.011494253,697374,90100
NASDAQ,ABBC,25/09/2009,7.86,0.12,0.015503876,440160,56000
NASDAQ,ABBC,28/09/2009,8.01,0.15,0.019083969,397296,49600
NASDAQ,ABBC,29/09/2009,7.96,-0.05,-0.006242197,213328,26800
NASDAQ,ABBC,30/09/2009,7.74,-0.22,-0.027638191,501552,64800
NASDAQ,ABBC,01/10/2009,7.56,-0.18,-0.023255814,417312,55200
NASDAQ,ABBC,02/10/2009,7.75,0.19,0.025132275,217775,28100
NASDAQ,ABBC,05/10/2009,7.75,0,0,158100,20400
NASDAQ,ABBC,06/10/2009,7.94,0.19,0.024516129,260432,32800
NASDAQ,ABBC,07/10/2009,7.98,0.04,0.005037783,529074,66300
NASDAQ,ABBC,08/10/2009,7.9,-0.08,-0.010025063,438450,55500
NASDAQ,ABBC,09/10/2009,7.94,0.04,0.005063291,264402,33300
NASDAQ,ABBC,12/10/2009,7.81,-0.13,-0.016372796,198374,25400
NASDAQ,ABBC,13/10/2009,7.81,0,0,256949,32900
NASDAQ,ABBC,14/10/2009,7.8,-0.01,-0.00128041,503100,64500
NASDAQ,ABBC,15/10/2009,7.6,-0.2,-0.025641026,341240,44900
NASDAQ,ABBC,16/10/2009,7.47,-0.13,-0.017105263,268173,35900
NASDAQ,ABBC,19/10/2009,7.25,-0.22,-0.029451138,164575,22700
NASDAQ,ABBC,20/10/2009,7.15,-0.1,-0.013793103,463320,64800
NASDAQ,ABBC,21/10/2009,7.07,-0.08,-0.011188811,307545,43500
NASDAQ,ABBC,22/10/2009,7.25,0.18,0.025459689,303775,41900
NASDAQ,ABBC,23/10/2009,7.09,-0.16,-0.022068966,657243,92700
NASDAQ,ABBC,26/10/2009,6.98,-0.11,-0.01551481,342718,49100
NASDAQ,ABBC,27/10/2009,6.93,-0.05,-0.007163324,412335,59500
NASDAQ,ABBC,28/10/2009,6.89,-0.04,-0.005772006,1355952,196800
NASDAQ,ABBC,29/10/2009,6.94,0.05,0.007256894,371290,53500
NASDAQ,ABBC,30/10/2009,6.86,-0.08,-0.011527378,444528,64800
NASDAQ,ABBC,02/11/2009,6.72,-0.14,-0.020408163,411936,61300
NASDAQ,ABBC,03/11/2009,6.61,-0.11,-0.016369048,274315,41500
NASDAQ,ABBC,04/11/2009,6.46,-0.15,-0.02269289,857888,132800
NASDAQ,ABBC,05/11/2009,6.71,0.25,0.03869969,294569,43900
NASDAQ,ABBC,06/11/2009,6.81,0.1,0.01490313,1333398,195800
NASDAQ,ABBC,09/11/2009,6.67,-0.14,-0.020558003,418876,62800
NASDAQ,ABBC,10/11/2009,6.54,-0.13,-0.019490255,1002582,153300
NASDAQ,ABBC,11/11/2009,6.58,0.04,0.006116208,631680,96000
NASDAQ,ABBC,12/11/2009,6.55,-0.03,-0.004559271,444745,67900
NASDAQ,ABBC,13/11/2009,6.85,0.3,0.045801527,1230260,179600
NASDAQ,ABBC,16/11/2009,7.11,0.26,0.037956204,366876,51600
NASDAQ,ABBC,17/11/2009,7.13,0.02,0.00281294,226021,31700
NASDAQ,ABBC,18/11/2009,7,-0.13,-0.018232819,201600,28800
NASDAQ,ABBC,19/11/2009,6.86,-0.14,-0.02,367010,53500
NASDAQ,ABBC,20/11/2009,6.8,-0.06,-0.008746356,276080,40600
NASDAQ,ABBC,23/11/2009,6.94,0.14,0.020588235,259556,37400
NASDAQ,ABBC,24/11/2009,6.89,-0.05,-0.007204611,89570,13000
NASDAQ,ABBC,25/11/2009,6.68,-0.21,-0.030478955,100868,15100
NASDAQ,ABBC,27/11/2009,6.55,-0.13,-0.019461078,176195,26900
NASDAQ,ABBC,30/11/2009,6.83,0.28,0.042748092,581916,85200
NASDAQ,ABBC,01/12/2009,6.92,0.09,0.01317716,370220,53500
NASDAQ,ABBC,02/12/2009,6.89,-0.03,-0.00433526,257686,37400
NASDAQ,ABBC,03/12/2009,6.75,-0.14,-0.020319303,252450,37400
NASDAQ,ABBC,04/12/2009,6.97,0.22,0.032592593,434928,62400
NASDAQ,ABBC,07/12/2009,7.01,0.04,0.005738881,107954,15400
NASDAQ,ABBC,08/12/2009,6.88,-0.13,-0.018544936,319920,46500
NASDAQ,ABBC,09/12/2009,6.71,-0.17,-0.024709302,449570,67000
NASDAQ,ABBC,10/12/2009,6.69,-0.02,-0.002980626,410097,61300
NASDAQ,ABBC,11/12/2009,6.72,0.03,0.004484305,174720,26000
NASDAQ,ABBC,14/12/2009,6.71,-0.01,-0.001488095,288530,43000
NASDAQ,ABBC,15/12/2009,6.65,-0.06,-0.008941878,373065,56100
NASDAQ,ABBC,16/12/2009,6.67,0.02,0.003007519,381524,57200
NASDAQ,ABBC,17/12/2009,6.64,-0.03,-0.004497751,138112,20800
NASDAQ,ABBC,18/12/2009,6.81,0.17,0.02560241,967701,142100
NASDAQ,ABBC,21/12/2009,6.77,-0.04,-0.005873715,248459,36700
NASDAQ,ABBC,22/12/2009,6.66,-0.11,-0.016248154,455544,68400
NASDAQ,ABBC,23/12/2009,6.7,0.04,0.006006006,278720,41600
NASDAQ,ABBC,24/12/2009,6.61,-0.09,-0.013432836,61473,9300
NASDAQ,ABBC,28/12/2009,6.83,0.22,0.033282905,214462,31400
NASDAQ,ABBC,29/12/2009,6.75,-0.08,-0.011713031,126900,18800
NASDAQ,ABBC,30/12/2009,6.89,0.14,0.020740741,229437,33300
NASDAQ,ABBC,31/12/2009,6.89,0,0,363103,52700
NASDAQ,ABCB,02/01/2009,11.47,0,0,489769,42700
NASDAQ,ABCB,05/01/2009,11.73,0.26,0.022667829,368322,31400
NASDAQ,ABCB,06/01/2009,11.34,-0.39,-0.033248082,409374,36100
NASDAQ,ABCB,07/01/2009,11.1,-0.24,-0.021164021,276390,24900
NASDAQ,ABCB,08/01/2009,11.25,0.15,0.013513514,195750,17400
NASDAQ,ABCB,09/01/2009,10.72,-0.53,-0.047111111,433088,40400
NASDAQ,ABCB,12/01/2009,10.17,-0.55,-0.05130597,130176,12800
NASDAQ,ABCB,13/01/2009,10.25,0.08,0.007866273,262400,25600
NASDAQ,ABCB,14/01/2009,9.5,-0.75,-0.073170732,446500,47000
NASDAQ,ABCB,15/01/2009,10.04,0.54,0.056842105,486940,48500
NASDAQ,ABCB,16/01/2009,9.67,-0.37,-0.03685259,286232,29600
NASDAQ,ABCB,20/01/2009,7.68,-1.99,-0.205791107,340992,44400
NASDAQ,ABCB,21/01/2009,8.59,0.91,0.118489583,423487,49300
NASDAQ,ABCB,22/01/2009,8.03,-0.56,-0.065192084,119647,14900
NASDAQ,ABCB,23/01/2009,7.78,-0.25,-0.03113325,96472,12400
NASDAQ,ABCB,26/01/2009,8.2,0.42,0.053984576,109880,13400
NASDAQ,ABCB,27/01/2009,8.66,0.46,0.056097561,178396,20600
NASDAQ,ABCB,28/01/2009,9.75,1.09,0.125866051,202800,20800
NASDAQ,ABCB,29/01/2009,9.61,-0.14,-0.014358974,249860,26000
NASDAQ,ABCB,30/01/2009,7.66,-1.95,-0.202913632,132518,17300
NASDAQ,ABCB,02/02/2009,7.99,0.33,0.04308094,173383,21700
NASDAQ,ABCB,03/02/2009,8.07,0.08,0.010012516,221118,27400
NASDAQ,ABCB,04/02/2009,8.01,-0.06,-0.007434944,270738,33800
NASDAQ,ABCB,05/02/2009,8.29,0.28,0.034956305,247871,29900
NASDAQ,ABCB,06/02/2009,8.65,0.36,0.043425814,330430,38200
NASDAQ,ABCB,09/02/2009,8.48,-0.17,-0.019653179,125504,14800
NASDAQ,ABCB,10/02/2009,7.09,-1.39,-0.163915094,182922,25800
NASDAQ,ABCB,11/02/2009,6.72,-0.37,-0.052186178,370272,55100
NASDAQ,ABCB,12/02/2009,6.31,-0.41,-0.061011905,211385,33500
NASDAQ,ABCB,13/02/2009,6.26,-0.05,-0.00792393,246018,39300
NASDAQ,ABCB,17/02/2009,5.71,-0.55,-0.087859425,179294,31400
NASDAQ,ABCB,18/02/2009,5.43,-0.28,-0.049036778,176475,32500
NASDAQ,ABCB,19/02/2009,5.71,0.28,0.051565378,308340,54000
NASDAQ,ABCB,20/02/2009,5.85,0.14,0.024518389,403065,68900
NASDAQ,ABCB,23/02/2009,5.12,-0.73,-0.124786325,213504,41700
NASDAQ,ABCB,24/02/2009,6.03,0.91,0.177734375,335268,55600
NASDAQ,ABCB,25/02/2009,5.04,-0.99,-0.164179104,206136,40900
NASDAQ,ABCB,26/02/2009,5.15,0.11,0.021825397,230720,44800
NASDAQ,ABCB,27/02/2009,4.97,-0.18,-0.034951456,106358,21400
NASDAQ,ABCB,02/03/2009,4.63,-0.34,-0.068410463,106953,23100
NASDAQ,ABCB,03/03/2009,3.88,-0.75,-0.161987041,142008,36600
NASDAQ,ABCB,04/03/2009,4.34,0.46,0.118556701,144088,33200
NASDAQ,ABCB,05/03/2009,3.66,-0.68,-0.156682028,186660,51000
NASDAQ,ABCB,06/03/2009,3.97,0.31,0.084699454,89325,22500
NASDAQ,ABCB,09/03/2009,3.8,-0.17,-0.042821159,95380,25100
NASDAQ,ABCB,10/03/2009,4.58,0.78,0.205263158,136942,29900
NASDAQ,ABCB,11/03/2009,4.79,0.21,0.045851528,139868,29200
NASDAQ,ABCB,12/03/2009,6.18,1.39,0.290187891,261414,42300
NASDAQ,ABCB,13/03/2009,6.18,0,0,111858,18100
NASDAQ,ABCB,16/03/2009,6.07,-0.11,-0.017799353,134147,22100
NASDAQ,ABCB,17/03/2009,7.5,1.43,0.235584843,125250,16700
NASDAQ,ABCB,18/03/2009,7.15,-0.35,-0.046666667,335335,46900
NASDAQ,ABCB,19/03/2009,6.52,-0.63,-0.088111888,103016,15800
NASDAQ,ABCB,20/03/2009,5.32,-1.2,-0.18404908,248976,46800
NASDAQ,ABCB,23/03/2009,6.67,1.35,0.253759398,285476,42800
NASDAQ,ABCB,24/03/2009,6.05,-0.62,-0.092953523,132495,21900
NASDAQ,ABCB,25/03/2009,6.44,0.39,0.06446281,349048,54200
NASDAQ,ABCB,26/03/2009,6.8,0.36,0.055900621,159800,23500
NASDAQ,ABCB,27/03/2009,5.95,-0.85,-0.125,68425,11500
NASDAQ,ABCB,30/03/2009,5.45,-0.5,-0.084033613,136250,25000
NASDAQ,ABCB,31/03/2009,4.71,-0.74,-0.135779817,180864,38400
NASDAQ,ABCB,01/04/2009,5.29,0.58,0.123142251,121141,22900
NASDAQ,ABCB,02/04/2009,6,0.71,0.134215501,288600,48100
NASDAQ,ABCB,03/04/2009,6.61,0.61,0.101666667,226062,34200
NASDAQ,ABCB,06/04/2009,6.77,0.16,0.024205749,308712,45600
NASDAQ,ABCB,07/04/2009,5.83,-0.94,-0.138847858,97944,16800
NASDAQ,ABCB,08/04/2009,6.17,0.34,0.058319039,59232,9600
NASDAQ,ABCB,09/04/2009,7.07,0.9,0.145867099,279972,39600
NASDAQ,ABCB,13/04/2009,7.79,0.72,0.101838755,158916,20400
NASDAQ,ABCB,14/04/2009,6.99,-0.8,-0.102695764,170556,24400
NASDAQ,ABCB,15/04/2009,7.57,0.58,0.08297568,107494,14200
NASDAQ,ABCB,16/04/2009,7.98,0.41,0.054161162,121296,15200
NASDAQ,ABCB,17/04/2009,8.09,0.11,0.013784461,246745,30500
NASDAQ,ABCB,20/04/2009,6.28,-1.81,-0.223733004,244292,38900
NASDAQ,ABCB,21/04/2009,7.59,1.31,0.208598726,174570,23000
NASDAQ,ABCB,22/04/2009,6.94,-0.65,-0.085638999,156844,22600
NASDAQ,ABCB,23/04/2009,6.26,-0.68,-0.097982709,214718,34300
NASDAQ,ABCB,24/04/2009,6.46,0.2,0.031948882,148580,23000
NASDAQ,ABCB,27/04/2009,5.82,-0.64,-0.099071207,173436,29800
NASDAQ,ABCB,28/04/2009,6.23,0.41,0.070446735,62300,10000
NASDAQ,ABCB,29/04/2009,6.9,0.67,0.107544141,193200,28000
NASDAQ,ABCB,30/04/2009,6.55,-0.35,-0.050724638,299335,45700
NASDAQ,ABCB,01/05/2009,6.61,0.06,0.009160305,110387,16700
NASDAQ,ABCB,04/05/2009,6.86,0.25,0.037821483,131712,19200
NASDAQ,ABCB,05/05/2009,6.5,-0.36,-0.052478134,135850,20900
NASDAQ,ABCB,06/05/2009,6.26,-0.24,-0.036923077,120192,19200
NASDAQ,ABCB,07/05/2009,5.91,-0.35,-0.055910543,171981,29100
NASDAQ,ABCB,08/05/2009,6.81,0.9,0.152284264,166845,24500
NASDAQ,ABCB,11/05/2009,6.26,-0.55,-0.080763583,102664,16400
NASDAQ,ABCB,12/05/2009,6.11,-0.15,-0.023961661,111202,18200
NASDAQ,ABCB,13/05/2009,5.85,-0.26,-0.042553191,148590,25400
NASDAQ,ABCB,14/05/2009,6.16,0.31,0.052991453,145992,23700
NASDAQ,ABCB,15/05/2009,5.84,-0.32,-0.051948052,247616,42400
NASDAQ,ABCB,18/05/2009,6.69,0.85,0.145547945,286332,42800
NASDAQ,ABCB,19/05/2009,6.5,-0.19,-0.028400598,81250,12500
NASDAQ,ABCB,20/05/2009,6.54,0.04,0.006153846,272064,41600
NASDAQ,ABCB,21/05/2009,6.18,-0.36,-0.055045872,139668,22600
NASDAQ,ABCB,22/05/2009,6.1,-0.08,-0.012944984,51240,8400
NASDAQ,ABCB,26/05/2009,6.6,0.5,0.081967213,133320,20200
NASDAQ,ABCB,27/05/2009,5.98,-0.62,-0.093939394,113620,19000
NASDAQ,ABCB,28/05/2009,6.07,0.09,0.015050167,153571,25300
NASDAQ,ABCB,29/05/2009,6.27,0.2,0.032948929,183084,29200
NASDAQ,ABCB,01/06/2009,6.59,0.32,0.051036683,202313,30700
NASDAQ,ABCB,02/06/2009,7.03,0.44,0.06676783,235505,33500
NASDAQ,ABCB,03/06/2009,6.99,-0.04,-0.0056899,153780,22000
NASDAQ,ABCB,04/06/2009,7.25,0.26,0.037195994,130500,18000
NASDAQ,ABCB,05/06/2009,7.37,0.12,0.016551724,56012,7600
NASDAQ,ABCB,08/06/2009,7.44,0.07,0.009497965,372744,50100
NASDAQ,ABCB,09/06/2009,6.63,-0.81,-0.108870968,109395,16500
NASDAQ,ABCB,10/06/2009,6.31,-0.32,-0.04826546,194348,30800
NASDAQ,ABCB,11/06/2009,6.26,-0.05,-0.00792393,145232,23200
NASDAQ,ABCB,12/06/2009,6.44,0.18,0.028753994,71484,11100
NASDAQ,ABCB,15/06/2009,6.13,-0.31,-0.048136646,194321,31700
NASDAQ,ABCB,16/06/2009,6.32,0.19,0.030995106,139672,22100
NASDAQ,ABCB,17/06/2009,6.56,0.24,0.037974684,102336,15600
NASDAQ,ABCB,18/06/2009,6.77,0.21,0.032012195,35881,5300
NASDAQ,ABCB,19/06/2009,6.45,-0.32,-0.047267356,279930,43400
NASDAQ,ABCB,22/06/2009,5.98,-0.47,-0.072868217,111826,18700
NASDAQ,ABCB,23/06/2009,5.99,0.01,0.001672241,76672,12800
NASDAQ,ABCB,24/06/2009,6.05,0.06,0.010016694,68365,11300
NASDAQ,ABCB,25/06/2009,6.22,0.17,0.028099174,381286,61300
NASDAQ,ABCB,26/06/2009,6.22,0,0,1278832,205600
NASDAQ,ABCB,29/06/2009,6.42,0.2,0.032154341,152154,23700
NASDAQ,ABCB,30/06/2009,6.32,-0.1,-0.015576324,491696,77800
NASDAQ,ABCB,01/07/2009,6.55,0.23,0.036392405,176195,26900
NASDAQ,ABCB,02/07/2009,6.47,-0.08,-0.01221374,227097,35100
NASDAQ,ABCB,06/07/2009,6.22,-0.25,-0.038639876,126266,20300
NASDAQ,ABCB,07/07/2009,6.3,0.08,0.012861736,355950,56500
NASDAQ,ABCB,08/07/2009,6.09,-0.21,-0.033333333,180873,29700
NASDAQ,ABCB,09/07/2009,5.96,-0.13,-0.02134647,82844,13900
NASDAQ,ABCB,10/07/2009,6.34,0.38,0.063758389,128068,20200
NASDAQ,ABCB,13/07/2009,6.65,0.31,0.048895899,172235,25900
NASDAQ,ABCB,14/07/2009,6.25,-0.4,-0.060150376,67500,10800
NASDAQ,ABCB,15/07/2009,6.74,0.49,0.0784,155020,23000
NASDAQ,ABCB,16/07/2009,7.1,0.36,0.053412463,163300,23000
NASDAQ,ABCB,17/07/2009,6.47,-0.63,-0.088732394,154633,23900
